x1,x2,price_group,price
-0.26286444297109296,0.08241648442426838,0 to 200k ($),179900
-0.23719302904881326,0.026445349085296065,0 to 200k ($),189000
-0.16004859069394356,0.002556261489093778,0 to 200k ($),195000
-0.19568603296365278,0.08652219377185733,0 to 200k ($),148000
-0.11247183116524315,0.03825153438769061,0 to 200k ($),199000
-0.23016043528380378,0.10772662700575988,0 to 200k ($),145000
-0.22425597126604677,0.09854490426969827,0 to 200k ($),170000
-0.16056976986692542,0.026668901490280065,0 to 200k ($),199499
0.027403324478658134,-0.05933833328418285,200k to 400k ($),299999
-0.1826451675664125,0.13085269316119558,200k to 400k ($),289000
-0.17209749548339542,0.08372296408113546,200k to 400k ($),259200
-0.10024288097868995,0.04077431006542578,200k to 400k ($),220000
-0.2142237106449901,0.11710446749065795,200k to 400k ($),289000
-0.2484799868773921,0.05270554706801658,200k to 400k ($),295000
-0.21793313666707795,0.08715630357911681,200k to 400k ($),299900
-0.1442302289896322,0.04535301873574693,200k to 400k ($),250000
-0.1779710211711633,0.15251578761818776,200k to 400k ($),220000
-0.21142399658929736,0.08331514630630532,200k to 400k ($),220700
-0.1883973238010182,0.07326095536926747,200k to 400k ($),237000
-0.05006780939659285,0.043239376418851186,200k to 400k ($),285000
-0.22871788250823544,0.00971822565617697,200k to 400k ($),219900
-0.2171954355160323,-0.09516201668902817,200k to 400k ($),290000
-0.23624341516637398,-0.07659146446628806,200k to 400k ($),296000
-0.19076521796119755,0.12385672139438825,200k to 400k ($),299999
-0.1735545422707789,0.01199029948362104,200k to 400k ($),245000
-0.2420672376891468,0.11819817093642815,200k to 400k ($),268800
-0.1576757638528274,-0.01175622209639193,200k to 400k ($),210900
-0.06762697495141844,0.17138719619573894,200k to 400k ($),225000
-0.22189593483191386,-0.10507596988615489,200k to 400k ($),281000
-0.00954877239479982,0.17790193722146255,200k to 400k ($),299999
-0.07737725835886677,0.15988377911318133,200k to 400k ($),299900
-0.16605005418105112,0.04570873091291835,200k to 400k ($),275000
-0.17189811732294952,-0.01570027614965411,200k to 400k ($),264900
-0.22122325390406755,-0.06801468443188384,200k to 400k ($),293000
-0.16575903059447147,0.04020692097416962,200k to 400k ($),275000
-0.2496915658688612,0.0634555985167289,200k to 400k ($),299000
-0.24369775514641379,0.057337888405721016,200k to 400k ($),289000
-0.13823020844642486,0.01707980482561655,200k to 400k ($),329000
0.0457812729786503,0.07891356594721752,200k to 400k ($),399000
-0.0045667843316380225,-0.09794762052399307,200k to 400k ($),325000
-0.11414692976652167,0.06297049619065691,200k to 400k ($),389900
-0.2511369290880624,0.039351263007956466,200k to 400k ($),360000
-0.054796105250527735,0.1278743249393161,200k to 400k ($),344900
-0.1495919355931261,0.07676122914041901,200k to 400k ($),385000
-0.15662062624992687,0.05092434152534142,200k to 400k ($),375000
-0.16611136487617187,0.11463749897171016,200k to 400k ($),379999
-0.06379128768049118,0.054172949871976246,200k to 400k ($),375000
-0.2014708451119857,0.03655768850452688,200k to 400k ($),324820
-0.174554342553872,0.013163412366682108,200k to 400k ($),330000
0.0037862331368928733,-0.09413255142531401,200k to 400k ($),399890
-0.21776699400758617,-0.020457551816501163,200k to 400k ($),336800
0.012677381840523926,-0.08214348484737222,200k to 400k ($),396015
0.19584580836546375,-0.05556337662140949,200k to 400k ($),399500
0.029508848902181053,0.02248912134799472,200k to 400k ($),399500
-0.24829754486535233,0.09645739157431575,200k to 400k ($),349000
-0.164900550172256,0.09287111781546889,200k to 400k ($),375000
-0.050249349754188224,0.12018138018119841,200k to 400k ($),374900
-0.02438964991189856,0.09108400530909486,200k to 400k ($),325000
-0.21573824580931303,0.04972925159130993,200k to 400k ($),349900
-0.22060032115078282,-0.021057032021279974,200k to 400k ($),312200
-0.21773759125404057,-0.020598707360400995,200k to 400k ($),335800
-0.11965847149107486,0.13637475759999787,200k to 400k ($),350000
-0.2017296441018873,0.10313998269176654,200k to 400k ($),392000
0.050263118179075125,0.11775304498386625,200k to 400k ($),378780
-0.19820843175033964,0.0477562118360623,200k to 400k ($),395000
-0.2219252367104778,-0.0003988149296428155,200k to 400k ($),325000
-0.03559731604284631,0.08231836500964392,200k to 400k ($),399900
-0.14619273461095939,0.03545980158304048,200k to 400k ($),350000
-0.04471168964091676,0.21794507148213893,200k to 400k ($),350000
-0.03036223318189361,0.18062700161859208,200k to 400k ($),399999
-0.19277706898176522,0.09459592250965669,200k to 400k ($),350000
0.04553014998017909,-0.08881850555679063,200k to 400k ($),334900
-0.05886069224967475,0.08214304186935821,200k to 400k ($),350000
-0.13770272217358384,0.11715433827681437,200k to 400k ($),325000
-0.20376902972176747,-0.04250439491889426,200k to 400k ($),320000
-0.011356639672703343,-0.009024532405181949,200k to 400k ($),339900
0.024652128830992284,0.12499173306459002,200k to 400k ($),349900
0.08458246609619499,-0.018737257014820676,200k to 400k ($),365000
-0.04696595868147721,-0.05155447102575971,200k to 400k ($),330486
-0.09733402416735573,-0.15125455331122556,200k to 400k ($),390843
-0.10234634119013335,0.2034811138489639,200k to 400k ($),325000
-0.18732701182891773,0.13135739402138089,200k to 400k ($),390000
-0.09716038256197661,0.053287608562306354,200k to 400k ($),399000
-0.21274919756283847,-0.04080517829546076,200k to 400k ($),360000
-0.2496069822342725,0.04817108321416089,200k to 400k ($),375000
0.009842868541093773,-0.08476259017898578,200k to 400k ($),398190
-0.11222574228232557,-0.0849072160686913,200k to 400k ($),378000
0.1990103566994193,-0.07887807964891336,200k to 400k ($),377940
0.16270951020306693,0.0018732811790737706,200k to 400k ($),374990
0.19200419925126042,-0.08699139958954705,200k to 400k ($),382350
0.20246387389356743,0.01764145162819328,200k to 400k ($),394990
-0.14459473641264758,0.03621742452335527,200k to 400k ($),395000
-0.19382608330300238,0.006285864661048803,200k to 400k ($),385400
